date,gender,gender_label,time_code,time_label,url,row_index,confidence,basis,analysis
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,16,71%,本命 田宅宫 坐守 廉贞,破祖，自己创业时必带困扰、纠纷以致破败，宜选择服务机构，田宅宜注意风水。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,17,71%,本命 命宫 坐守 天梁,"有点孤克、懒散、随便、拖延，人生欠积极，有佛道信仰。
宜从事哲学方面的研究。"
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,18,71%,本命 财帛宫 坐守 化忌,主有财，但不多，得财较辛苦，钱看的较重，较节俭，(心系於财富)。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,19,71%,本命 交友宫 坐守 破军,容易结交小人，不仅朋友无助力，还会因友破财，或事业钱财因下属不忠而遭破败。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,20,71%,本命 夫妻宫 坐守 化禄,"夫妇感情丰富、情深义重。
结婚后有食禄、财富更显彰。
借助配偶之力较能得食禄、财富。
姻缘早发，未必早婚，喜自由恋爱结婚。
与配偶缘深，配偶人缘好，只是未必貌美。"
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,21,71%,本命 财帛宫 坐守 太阳,财凭社会地位而来，因此必须争取地位，如学术者应追求较高学位，经商者应追求代理名牌商品、或自行创造商标商誉，任职者应积极进修，争取声誉，或凭人际关系创造升职条件。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,22,71%,本命 夫妻宫 坐守 天机,另一半聪明机智，企划力强，有事多可与其商量，也善于照顾人，但个性不免”机”动，可能高朝低潮迭起，彼此感情需多协调、包容，以防变数或静极思动。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,23,71%,本命 夫妻宫 坐守 禄存,姻缘运过门不入的遗憾常可能发生，墙外的人很难找到登配的人，以进入婚姻的窄门，而墙内之人想往外逃也难以找到门道。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,24,71%,本命 夫妻宫 坐守 巨门,配偶疑心重，较优柔寡断，因为对方而感到辛苦。占有欲强，常易因嫉妒生口角，故年龄差距宜大。女命以配年长之夫为宜，男命也宜与比自己大一两年之妻，则夫妻易于彼此迁就，此为趋避之道。如果婚姻对象是自己比对方年长，则易相克不和。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,25,71%,本命 坐守 天梁,"体态虽不算丰厚圆满，但行藏举止自然有一段厚重之气，稳重大方。
不宜经商，自身有消灾解难的性质，所以终能雨过天晴。"
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,26,67%,本命 子女宫 坐守 陀罗,会迟得子女。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,27,67%,本命 夫妻宫 坐守 文昌,"感情随心情之变化大，有文艺气息。
男命有吸引力，有气质，玩弄风情。"
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,28,67%,本命 坐守 铃星,"面色青黄，有奇特怪异之处，说话声音低沉或沙哑，头面手足有伤，或麻面。
顽固，自以为是，刚强出众，急躁胆大。"
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,29,67%,本命 独坐 天梁,"面色黄白，面型长方，鼻直、颧高，多身躯微胖，中矮身材。
相貌稳重，洒脱大方，性情耿直无私，临事果敢決断，眼神明朗。"
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,30,67%,本命 兄弟宫 坐守 擎羊,与兄弟姐妹缘份平淡，无助力，或在关键时刻被兄弟或朋友出买。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,31,67%,本命 福德宫 空宫,希望能有段美好的婚姻感情，但是通常难以如愿，往往婚姻感情都需要付出很大的努力。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,32,66%,本命 财帛宫 双夹 左辅 右弼,衣禄丰盛。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,33,66%,本命 疾病宫 加会3个及以上 化忌 火星 铃星 地劫 地空 陀罗 擎羊,一生多病多灾，或受慢性病的折磨而难以治疗。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,34,66%,本命 加会3个及以上 化忌 火星 铃星 地劫 地空 陀罗 擎羊,兄弟姐妹体弱，或刑克分离，甚至无兄弟姐妹。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,35,66%,乙年出生,感性多情又执着，容易情绪不稳，过于完美主义又爱钻牛角尖，经常吹毛求疵让人受不了。而且还是个夜猫族，喜欢夜不归宿，容易流连灯红酒绿的场合，让人捉摸不定很没安全感，将成为其感情的致命伤。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,36,64%,本命 加会 地劫 地空,"所学所用较讲求实用，生活单调无趣；
也比较不会说谎，沉不住气藏不住话；
性急又胡思乱想，很容易有预设立场之嫌；
多空想而少实际。想法很多，却常因为种种原因无法放手去做，陷入空想多于实践的窘境。
故有半空折翅，浪里行舟的说法。"
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,37,64%,"本命 迁移宫 加会 天马
本命 迁移宫 加会1个及以上 禄存 化禄",经商，劳碌，运气好，被人赏识的机会多。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,38,64%,本命 田宅宫 加会 左辅 右弼,住所附近多服务性机构，或多友好人群。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,39,64%,本命 坐守 天哭,尖下巴。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,40,64%,本命 坐守 龙池,有才华、能力好、乐观聪明、重视物质上的生活、容易自傲自满。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,41,64%,"本命 加会 天马
本命 加会1个及以上 地劫 地空",再富也终贫。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,42,64%,本命 迁移宫 加会 文昌 文曲,外出遇贵发达，能以才艺扬名。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,43,64%,本命 财帛宫 加会 左辅 右弼,衣禄丰隆，可凭别人助力求财，可考虑独立经营。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,44,61%,本命 巳宫,爱动脑，聪明勤劳，一生奔波，喜动不喜静，身心都动，喜行中庸之道，做事须经计谋劳心而获成功。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,45,61%,本命 加会2个及以上 化忌 地劫 地空 陀罗 擎羊,秀而不实福泽有损（富不全），或富贵只得其一，或富不很富，贵不很贵，或因富贵致祸，或人生有其他缺憾。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,46,61%,本命 交友宫 加会2个及以上 火星 铃星 地劫 地空 陀罗 擎羊,多小人、破耗、纠纷、是非，易遭背弃与损害。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,47,60%,本命 加会 恩光 天贵,有殊荣，爵禄，受奖励，可带来实际利益，如帮助竞争得利，典试中奖等。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,48,60%,本命 财帛宫 加会 台辅 封诰,因荣誉或商誉而得财。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,49,60%,本命 官禄宫 加会 台辅 封诰,有荣誉。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,50,60%,本命 财帛宫 加会 恩光 天贵,能受人提拔而得财。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,51,60%,本命 官禄宫 加会 龙池 凤阁,有专业才能。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,52,60%,本命 加会 龙池 凤阁,聪明，易学习才艺。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,53,59%,本命 夫妻宫 坐守1个及以上 贪狼 巨门 破军 七杀 文昌 文曲 左辅 右弼 天魁 天钺 咸池 天姚,易有桃花。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,54,59%,本命 交友宫 坐守1个及以上 火星 铃星,多争斗、气恼。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,55,59%,本命 父母宫 坐守1个及以上 地劫 地空 天空,性格受双亲影响小，自己对双亲的教育有抗拒性，会孝养父母，与父母缘份不深，与父母分居少于住在一起。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,56,59%,本命 夫妻宫 坐守1个及以上 天梁 天同 天机 太阴,自身会倾向于选择外表和个性属于较温和的人。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,57,59%,本命 子女宫 坐守1个及以上 化忌 火星 铃星 地劫 地空 陀罗 擎羊,易与子女孤单刑克，时起争端。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,58,59%,本命 福德宫 坐守1个及以上 化忌 陀罗 擎羊 天刑,多烦恼纠纷，福薄不安。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,59,55%,"本命 加会1个及以上 火星 铃星
本命 三方四正不见 贪狼",秀而不实福泽有损（富不全），或富贵只得其一，或富不很富，贵不很贵，或因富贵致祸，或人生有其他缺憾。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,60,54%,本命 加会1个及以上 火星 铃星,一生容易从事体力、劳力的工作，自身体能也较佳，具爆发力。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,61,51%,本命 夫妻宫 三方四正不见 化忌 火星 铃星 地劫 地空 陀罗 擎羊,只要结婚对象不太离谱，通常婚姻比较能得美满和谐。
1985-12-23,male,男命,15,13-15点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-15-1.html,62,50%,身宫 福德宫,"有钱花在自己身上，满足于娱乐，比较爱享受，享福，注重生活品质，可能会有些缺乏积极进取，努力奋斗的精神，可能会承袭祖上余荫之生活方式，不愿去做改变。
或一生辛劳，过着闷闷不乐的生活；或有钱不会花，为守财奴；或能知足常乐。"
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,1,84%,本命 子女宫 坐守 太阳 太阴,子女众多，并有干儿干女。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,2,83%,"本命 坐守 紫微
本命 加会2个及以上 大耗 沐浴 红鸾 天喜 咸池 天姚
本命 三方四正不见 天刑",自身多好色。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,3,82%,"本命 坐守 紫微
本命 加会2个及以上 大耗 沐浴 红鸾 天喜 咸池 天姚",能自律。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,4,82%,"本命 辰宫
本命 官禄宫 坐守 廉贞","宜从商，带投机性质。
从商最宜投身财经金融行业、或基金投资，负买卖之责。
从政易为各党派集团的调和折衷人物，易成为傀儡。"
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,5,81%,"本命 坐守 紫微
本命 加会 恩光 天贵",受人欢迎。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,6,80%,本命 坐守 紫微 擎羊,易经商。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,7,80%,本命 坐守 天相 擎羊,易有桃花事件，防小人、刀伤。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,8,79%,"本命 坐守 紫微
本命 加会 天官",事业稳定。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,9,79%,"本命 坐守 紫微
本命 加会 天福",能享福。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,10,78%,本命 辰宫 坐守 擎羊,【擎羊入庙】权威出众、富贵声扬，具有领导统御能力。仍具有相当程度的凶性，所以亦可能为灾为祸。有惊人的冲劲与毅力，可以披荆斩棘、开山辟地，也能为自己开创出奇迹。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,11,78%,"本命 坐守 紫微
本命 加会2个及以下 文昌 文曲 左辅 右弼 天魁 天钺 禄存 化禄
本命 三方四正不见 地劫 地空 天空",[在野孤君]进退失据，不肯低头服小，因而造成自己的坎坷。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,12,77%,"本命 坐守 天相
本命 加会2个及以下 文昌 文曲 左辅 右弼 天魁 天钺",没什么大作为。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,13,76%,"身宫 加会 文昌 文曲 化科
身宫 不坐守 命宫",在文学功名方面有天赋和成就。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,14,76%,"本命 财帛宫 坐守 武曲
本命 财帛宫 加会1个及以上 火星 铃星
本命 财帛宫 三方四正不见 贪狼",必因财而生事端。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,15,76%,"本命 财帛宫 坐守 天府
本命 财帛宫 三方四正不见 禄存 化禄
本命 财帛宫 加会1个及以上 天姚 阴煞",机关巧计以谋财。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,16,76%,"本命 财帛宫 坐守 武曲
本命 财帛宫 加会1个及以上 禄存 化禄 化权 化科
本命 三方四正不见 地劫 地空",大富。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,17,75%,"本命 夫妻宫 坐守 贪狼
本命 夫妻宫 加会1个及以上 化忌 火星 铃星 地劫 地空 陀罗 擎羊",夫妻一般会有刑克，或离婚，或配偶死亡，需迟婚，且婚前曾经波折，然后才可以避免。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,18,75%,"本命 财帛宫 坐守 武曲
本命 财帛宫 加会1个及以上 陀罗 擎羊",白手成家，需防败光。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,19,75%,"本命 辰宫
本命 夫妻宫 坐守 红鸾",可得很不错的另一伴，其配偶本身很有魅力，也注重生活上的情趣，人际关系好，受大家的喜爱。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,20,74%,本命 父母宫 加会 太阳 太阴,祖产败退，克父母。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,21,72%,"本命 迁移宫 坐守 破军
本命 迁移宫 三方四正不见 禄存 化禄",不利迁居异地生根，但却利流动各地以生财。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,22,71%,本命 父母宫 坐守 天梁,双亲有责任感，能够照顾自己，愿意为自己付出，同时也表示上级、长辈、老师对自己的提拔之力甚大。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,23,71%,本命 命宫 坐守 天相,"最佳僚幕人才。
有正义感，但可能较软弱。终身多从事一行职业，不见异思迁。"
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,24,71%,本命 财帛宫 坐守 武曲,求财，必先有事业然后有钱财，利经商，从事专业，缺少父荫，须藉一己之力开创，擅长以钱赚钱，一般很少会安于任职。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,25,71%,本命 命宫 坐守 化科,"聪明、博学，一学即知，重声誉、爱面子、肯助人，乐善好施，男有风度、女有风情，与人相处和睦。
一生主平顺，做事较有计划性，有科甲、功名。"
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,26,71%,本命 兄弟宫 坐守 化禄,"兄弟姊妹之间，彼此有缘、手足情深。
借兄弟姊妹之力较易得食禄、财富。
在私人机构或经营、买卖不动产，得食禄、财富。"
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,27,71%,本命 夫妻宫 坐守 贪狼,配偶多才多艺，贤能有助，情欲较浓。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,28,71%,本命 坐守 紫微,"有气派，有领导力，爱发号施令。有调解力，有竞争力。有自尊心，而且性格强烈。
性格上便容易表现得恃才傲物，好恶随心，倘若所会照的是煞曜而非吉曜，则有爱之欲其生、恶之欲其死的偏激。但处于逆境之吋，却能忍受内心的痛苦，不肯表露。"
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,29,71%,本命 福德宫 坐守 七杀,心态上容易偏激，其理想多偏重于个人的利益，人生福气不重，内心无法平静。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,30,71%,本命 父母宫 坐守 化权,得父母之庇荫，与父母意见较有代沟，较难沟通，父母威严，幼年有外来伤害，如外伤。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,31,71%,本命 子女宫 坐守 化忌,有亏欠子女的感受，有溺爱子女之象，与子女缘份较薄或得子较晚，或生产较不顺之象，较不宜合作，需注意意外。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,32,71%,本命 财帛宫 坐守 天府,用钱非常有计划。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,33,71%,本命 坐守 天相,"虽多正义感，但也可能流为软弱。
性情持重温和，眼神正大而清和。
终身从事一行职业，不易见异思迁，为最佳僚幕人才。"
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,34,71%,本命 迁移宫 坐守 破军,必须靠专门技能起家。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,35,71%,本命 兄弟宫 坐守 巨门,貌和神离，口舌纷争，兄弟四散各方，一般不宜与人合作事业。场面上朋友多，一深交即易涉及阴私，或竟因此致祸。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,36,71%,本命 官禄宫 坐守 廉贞,"较重视事业，在任何环境中都较易执掌权威（多室内职务），工作性质、地点、环境较复杂。
宜公职，军警、司法等，民企则偏于电器业。"
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,37,67%,本命 夫妻宫 坐守 陀罗,天生孤独命，易迟婚，或夫妻貌合神离。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,38,67%,本命 夫妻宫 坐守 左辅,能成为伴侣的往往是人生的某个阶段中，对你有助力的人，但两人的观念有颇多待磨合之处，容易背道而驰，很容易有第三者介入，也很可能会二婚。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,39,67%,本命 财帛宫 坐守 文曲,文艺之财，细水长流，不断之财。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,40,67%,本命 坐守 擎羊,"带刑煞之气，易有伤残，所以宜军警、法律、外科医生，或为工程技术人员。
不宜经商，亦不宜文职、从政。"
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,41,67%,本命 夫妻宫 独坐 贪狼 七杀,自身性格大多相当的强势且主观，颇具挑战精神，会不顾众人的反对，去追求或执着于自己心中那份美好的期盼。容易一见钟情，闪电成婚的可能性颇高，也说明他对爱情或婚姻比较冲动，往往感情热得快也冷得快，由于两人在很多方面有不甚契合之处，未必真的很登对，必需持之以恒的费心经营，否则很有可能以分手收场，或难免会有难以言喻的落寞和遗憾。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,42,67%,本命 福德宫 坐守 铃星,内心经常焦虑。忙碌少清闲，精神生活不安，少乐多忧，易压抑情绪。在婚姻中，容易一言不合就生气，需要注意情绪控制。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,43,67%,本命 夫妻宫 坐守 文昌,"感情随心情之变化大，有文艺气息。
男命有吸引力，有气质，玩弄风情。"
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,44,66%,本命 疾病宫 加会3个及以上 化忌 火星 铃星 地劫 地空 陀罗 擎羊,一生多病多灾，或受慢性病的折磨而难以治疗。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,45,66%,乙年出生,感性多情又执着，容易情绪不稳，过于完美主义又爱钻牛角尖，经常吹毛求疵让人受不了。而且还是个夜猫族，喜欢夜不归宿，容易流连灯红酒绿的场合，让人捉摸不定很没安全感，将成为其感情的致命伤。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,46,64%,本命 官禄宫 加会 天魁 天钺,事业上多贵人，特别是上级、尊长的支持，凡遇困难都会逢凶化吉。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,47,64%,本命 夫妻宫 坐守 台辅,配偶有荣誉与声望。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,48,64%,本命 加会 天魁 天钺,有学识，高学历，端庄，一生多助人，也多得众人相助，能逢凶化吉，遇难呈祥。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,49,64%,本命 迁移宫 坐守 天月,易患水土不服。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,50,64%,本命 夫妻宫 坐守 天巫,夫妻关系良好，遇到问题困难，都能相互帮助解决，另一半的工作能力强，有不错的成就。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,51,64%,本命 财帛宫 加会 天魁 天钺,有生财的机会，常常由于曲章制度的改变而带来。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,52,64%,本命 夫妻宫 坐守 天空,晚婚。配偶本身想法有创意，往往可得到不错的见解。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,53,64%,本命 财帛宫 坐守 大耗,财来财去，不能累积，做生意则容易亏蚀。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,54,64%,本命 夫妻宫 坐守 孤辰,另一伴的观念理念容易有出入，常造成彼此互相不谅解，也容易因工作或其他因素而分隔两地。配偶本身不容易敞开自己的心房，而造成沟通不良。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,55,64%,本命 田宅宫 坐守 大耗,不继祖业。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,56,61%,本命 加会2个及以上 红鸾 天喜 咸池 天姚 沐浴,"长相不赖，举止斯文得体，善于在有意无意间释放魅力，人缘好，能得到异性的青睐，处事的手腕圆滑，能接受新观念，即使不放电，也满容易得到异性的怜爱与包容。
由于思维细腻，第六感敏锐，才华洋溢，好高骛远，对于浪漫的爱情生活十分积极主动，也十分向往，善用智慧及创意才华来赚钱。
偏财运及横财运好，也十分喜欢钱财，会追求高收入以满足自己的生活品味及兴趣爱好。有完美主义的刚烈个性，很有企图心，拼劲十足，韧性很强，能够不畏困难完成使命，努力追求自我成就。"
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,57,61%,本命 辰宫,为人保守，勤劳节俭，忙碌，善积蓄，不善投机，忠诚老实，任劳任怨，做事须靠踏实苦干，历经艰难后才能获得成功。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,58,61%,本命 夫妻宫 加会2个及以上 红鸾 天喜 咸池 天姚 沐浴,有选择较潇洒花俏的对象倾向外，在对异性的感情方面，也会较感性和感情较丰富。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,59,61%,本命 交友宫 加会2个及以上 左辅 右弼 天魁 天钺 化禄 化权 化科,得正直之友，助力大，并得下属拥护。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,60,60%,本命 财帛宫 加会 天官 天福,能受人提拔而得财。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,61,60%,本命 加会 恩光 天贵,有殊荣，爵禄，受奖励，可带来实际利益，如帮助竞争得利，典试中奖等。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,62,59%,本命 福德宫 坐守1个及以上 咸池 天姚 沐浴,自身必有桃花的困扰。
1985-12-23,male,男命,17,15-17点,http://mfsm.kvov.com/fx/1985-12-23/mfsmm-17-1.html,63,59%,本命 坐守1个及以上 咸池 天姚 沐浴,自身必有桃花的困扰。
